Source,Target,Weight
@NicovanGog,@MarijnBosman,1
@NicovanGog,@MarjoleinMoor,1
@NicovanGog,@Mark_Goedhart,1
@NicovanGog,@NicovanGog,2
@NicovanGog,@OmroepGLD,1
@NicovanGog,@Pascal_Amsterda,1
@NicovanGog,@PieterLitjens,3
@NicovanGog,@PrecWoonvormen,1
@NicovanGog,@PvdA,2
@NicovanGog,@PvdDAmsterdam,2
@NicovanGog,@RemkoTheulings,1
@NicovanGog,@RickvdZweth,1
@NicovanGog,@RobJetten,1
@NicovanGog,@RvDantzig,2
@NicovanGog,@SPnl,1
@NicovanGog,@Thdegraaf,1
@NicovanGog,@VVAB_officieel,1
@NicovanGog,@VVD,1
@NicovanGog,@VVDAmsterdam,1
@NicovanGog,@ZAZKIAZ,1
@NicovanGog,@Zita_Pels,2
@NicovanGog,@bartlvink,1
@NicovanGog,@ceeseenhoorn,1
@NicovanGog,@d66amsterdam,3
@NicovanGog,@danielkoerhuis,1
@NicovanGog,@deikelenboom,1
@NicovanGog,@ericvanderburg,2
@NicovanGog,@erikbouwer,1
@NicovanGog,@flipperkast,1
@NicovanGog,@fredericootje,2
@NicovanGog,@henknijboer,1
@NicovanGog,@ivarmanuel,1
@NicovanGog,@johanneke150,1
@NicovanGog,@liberaalgroen,1
@NicovanGog,@peterkwint,1
@NicovanGog,@rubenkoops,1
@NicovanGog,@zeeger,2
@WouterWelling,@randymartens,1
@DwaasKale,@Derksen_Gelul,1
@DwaasKale,@TPOnl,2
@DwaasKale,@daltonwz,1
@DwaasKale,@r_deroonpvv,1
@DwaasKale,@rkemp59,1
@CDABunschoten,@BU1politiek,2
@CDABunschoten,@CDABunschoten,1
@CDABunschoten,@DeVVDBunschoten,1
@CDABunschoten,@PieterOmtzigt,1
@CDABunschoten,@Spakoliberaal,1
@CDABunschoten,@bu_spa,1
@CDABunschoten,@cdavandaag,3
@CDABunschoten,@rickbeukers,1
@CDABunschoten,@sybrandbuma,1
@CDABunschoten,@telegraaf,1
@DitisOnsLandPVV,@D66,1
@DitisOnsLandPVV,@DeGroene,1
@DitisOnsLandPVV,@EvertGDavelaar,1
@DitisOnsLandPVV,@Meeuwissen_PVV,1
@DitisOnsLandPVV,@Oxfam,2
@DitisOnsLandPVV,@TomvanderLee,2
@DitisOnsLandPVV,@ewaldeng,1
@DitisOnsLandPVV,@frenkie4allll,1
@DitisOnsLandPVV,@geertwilderspvv,1
@DitisOnsLandPVV,@groenlinks,2
@DitisOnsLandPVV,@harmbeertema,1
@DitisOnsLandPVV,@wierdduk,2
@kyrahond,@APechtold,1
@kyrahond,@BasBvp,1
@kyrahond,@D66,2
@kyrahond,@EenVandaag,1
@kyrahond,@Else4Weekblad,2
@kyrahond,@FVDamsterdam,1
@kyrahond,@Jan3106,1
@kyrahond,@Mirjam152,1
@kyrahond,@NUnl,1
@kyrahond,@TomvanderLee,1
@kyrahond,@cdavandaag,1
@kyrahond,@fvdemocratie,3
@kyrahond,@groenlinks,3
@kyrahond,@hendrikotten3,1
@kyrahond,@marchay514,1
@kyrahond,@oxfamgb,1
@kyrahond,@telegraaf,1
@kyrahond,@thierrybaudet,3
@kyrahond,@wierdduk,2
@thijsdeboer1947,@PvdAOss,1
@thijsdeboer1947,@gemeenteoss,1
@thijsdeboer1947,@irispvdaoss,2
@jobvanmeijeren,@AD_GroeneHart,1
@jobvanmeijeren,@CDAWoerden,4
@jobvanmeijeren,@Ikdenkmee,1
@jobvanmeijeren,@ToosvanSoest,1
@jobvanmeijeren,@fanvandeFC,1
@Schaamteloos,@ANanninga,1
@Schaamteloos,@KajsaOllongren,1
@Schaamteloos,@TijsvandenBrink,1
@Schaamteloos,@VALENTINE_O_,1
@Schaamteloos,@geenstijl,1
@HvHooft,@HvHooft,1
@HvHooft,@Nieuwsuur,1
@HvHooft,@RemyMaessen,1
@HvHooft,@SPnl,1
@HvHooft,@petra_molenaar,1
@HvHooft,@spnijmegen,8
@GBouma,@FransJanK,1
@GBouma,@Sanderderouwe,1
@GBouma,@harryvdmolen,1
@GBouma,@mvonmartels,1
@a0r1i0,@APechtold,1
@a0r1i0,@D66,1
@a0r1i0,@PvdA,1
@a0r1i0,@RTV_Rijnmond,3
@a0r1i0,@SPnl,1
@a0r1i0,@groenlinks,1
@a0r1i0,@wnl,1
@caroline_pers,@1LuckyWorld,1
@caroline_pers,@ANanninga,3
@caroline_pers,@APechtold,7
@caroline_pers,@D66,5
@caroline_pers,@DiederikSmit,1
@caroline_pers,@DrGerritJMulder,1
@caroline_pers,@EenVandaag,2
@caroline_pers,@Eerdmans,1
@caroline_pers,@Else4Weekblad,1
@caroline_pers,@FVDamsterdam,2
@caroline_pers,@GeertJeelof,1
@caroline_pers,@HaraldDoornbos,1
@caroline_pers,@HenkdeVries1970,1
@caroline_pers,@JoostNiemoller,1
@caroline_pers,@Leonvangalen99,1
@caroline_pers,@LodewijkA,1
@caroline_pers,@Mickdv1,1
@caroline_pers,@Percolator_HNJ,1
@caroline_pers,@Prikkel2016,1
@caroline_pers,@RTLnieuws,3
@caroline_pers,@RealShowstopper,1
@caroline_pers,@Rob_Roos,2
@caroline_pers,@RvDantzig,1
@caroline_pers,@SvensTweet,1
@caroline_pers,@TPOnl,2
@caroline_pers,@TanyaHoogwerf,1
@caroline_pers,@VALENTINE_O_,2
@caroline_pers,@VVD,1
@caroline_pers,@VogelvrijeHArts,1
@caroline_pers,@caroline_pers,1
@caroline_pers,@fvdemocratie,7
@caroline_pers,@gijsrademaker,1
@caroline_pers,@groenlinks,2
@caroline_pers,@jesseklaver,1
@caroline_pers,@jndkgrf,1
@caroline_pers,@kalahiri,1
@caroline_pers,@mandyfvd,1
@caroline_pers,@marchay514,1
@caroline_pers,@parool,1
@caroline_pers,@sypwynia,1
@caroline_pers,@telegraaf,1
@caroline_pers,@thierrybaudet,12
@caroline_pers,@trias_politica,2
@caroline_pers,@uri4u,1
@caroline_pers,@volkskrant,1
@caroline_pers,@wierdduk,2
@caroline_pers,@zzpboekhouder,1
@apstevenson68,@Esther_Voet,2
@apstevenson68,@FritstenHove,1
@apstevenson68,@LodewijkA,1
@apstevenson68,@NUnl,1
@apstevenson68,@PetradeGroot8,1
@apstevenson68,@PvdA,1
@apstevenson68,@dijkhoff,1
@apstevenson68,@jndkgrf,1
@apstevenson68,@links_huftertje,2
@EJNieuwenhuis,@M3lotte,1
@afca1900michel,@ANanninga,3
@afca1900michel,@APechtold,5
@afca1900michel,@AnneJongeling,1
@afca1900michel,@BakkerRoland,1
@afca1900michel,@Bartissimus,1
@afca1900michel,@Charcastisch,1
@afca1900michel,@D66,9
@afca1900michel,@DDStandaard,1
@afca1900michel,@Eerdmans,1
@afca1900michel,@Esther_Voet,2
@afca1900michel,@FVDamsterdam,3
@afca1900michel,@GeertJeelof,1
@afca1900michel,@GeertenWaling,1
@afca1900michel,@HHoenderop,1
@afca1900michel,@HarryPater62,3
@afca1900michel,@JackMarsman,1
@afca1900michel,@Jooltje1968,1
@afca1900michel,@JoostNiemoller,2
@afca1900michel,@LavieJanRoos,1
@afca1900michel,@LodewijkA,1
@afca1900michel,@Martinbosma_pvv,1
@afca1900michel,@MikevdGalienNL,1
@afca1900michel,@Percolator_HNJ,1
@afca1900michel,@PrinsesChrissie,1
@afca1900michel,@PurmerendPVV,1
@afca1900michel,@PvdA,7
@afca1900michel,@RechtenRadboud,1
@afca1900michel,@RidderDionGraus,1
@afca1900michel,@Rob_Roos,1
@afca1900michel,@SigridKaag,1
@afca1900michel,@SnouckHurgronje,1
@afca1900michel,@TPOnl,1
@afca1900michel,@ToonvanDijk_PVV,2
@afca1900michel,@Twilight420zone,1
@afca1900michel,@VVD,3
@afca1900michel,@Ysselar,1
@afca1900michel,@ZilteBotte,2
@afca1900michel,@Zuid81,1
@afca1900michel,@afca1900michel,2
@afca1900michel,@arnoldkarskens,1
@afca1900michel,@bertvovc,1
@afca1900michel,@burgercomiteeu,2
@afca1900michel,@cdavandaag,1
@afca1900michel,@christenunie,1
@afca1900michel,@delnos,1
@afca1900michel,@fritswester,1
@afca1900michel,@fvdemocratie,4
@afca1900michel,@geertwilderspvv,5
@afca1900michel,@gjknoops,1
@afca1900michel,@gjvu,1
@afca1900michel,@groenlinks,1
@afca1900michel,@harmbeertema,1
@afca1900michel,@hugodejonge,1
@afca1900michel,@jndkgrf,2
@afca1900michel,@leondejong,1
@afca1900michel,@lilianhelderpvv,1
@afca1900michel,@markdehollander,1
@afca1900michel,@michkapteijns74,2
@afca1900michel,@ovcned,2
@afca1900michel,@para_l2,1
@afca1900michel,@parool,1
@afca1900michel,@pvvfaber,2
@afca1900michel,@thierrybaudet,4
@afca1900michel,@wierdduk,2
@tural6801,@Allochtoons,2
@tural6801,@AydinPeksert,1
@tural6801,@Bilal_Moslim,1
@tural6801,@DenkEnschede,1
@tural6801,@DenkNL,4
@tural6801,@DenkSchiedam,2
@tural6801,@Eduard_Mangal,1
@tural6801,@EenVandaag,1
@tural6801,@Hanvanderhorst,1
@tural6801,@KhadimZaman,1
@tural6801,@Kletskous,1
@tural6801,@LamyaeA,1
@tural6801,@MahmutErdem01,1
@tural6801,@SIGILUX,1
@tural6801,@StephanvBaarle,2
@tural6801,@TimEngelbart,6
@tural6801,@VVD,2
@tural6801,@ZihniOzdil,6
@tural6801,@dijkhoff,1
@tural6801,@fvdemocratie,1
@tural6801,@groenlinks,6
@tural6801,@rotterdamfnv,1
@tural6801,@tunahankuzu,3
@tural6801,@vulkaanrots,1
@tural6801,@zweverinkw,1
@petrajongvisser,@2tongig,1
@petrajongvisser,@TPOnl,1
@petrajongvisser,@dijkhoff,1
@petrajongvisser,@tunahankuzu,1
@AMT_1969,@APechtold,9
@AMT_1969,@AvSchoot,1
@AMT_1969,@ClockmakerKarli,1
@AMT_1969,@D66,5
@AMT_1969,@DDStandaard,3
@AMT_1969,@Dannydekr,1
@AMT_1969,@DeBalie,1
@AMT_1969,@Derksen_Gelul,1
@AMT_1969,@EWdeVlieger,1
@AMT_1969,@Else4Weekblad,2
@AMT_1969,@FVDamsterdam,1
@AMT_1969,@Gerjon_,1
@AMT_1969,@JKralendijk,1
@AMT_1969,@JeffreySchipper,1
@AMT_1969,@JoopSoesan,1
@AMT_1969,@JoostNiemoller,2
@AMT_1969,@KoopmanJan,1
@AMT_1969,@LavieJanRoos,1
@AMT_1969,@LodewijkA,3
@AMT_1969,@Maikel_PVV,1
@AMT_1969,@Martinbosma_pvv,1
@AMT_1969,@Mirjam152,4
@AMT_1969,@Percolator_HNJ,1
@AMT_1969,@PvdA,1
@AMT_1969,@RvDantzig,3
@AMT_1969,@SvensTweet,1
@AMT_1969,@TPOnl,2
@AMT_1969,@TomvanderLee,3
@AMT_1969,@Trump023,1
@AMT_1969,@VVDRotterdam,1
@AMT_1969,@VanOotje12,1
@AMT_1969,@WijbrenM,1
@AMT_1969,@YerRamautarsing,1
@AMT_1969,@ZamireWillems,1
@AMT_1969,@_Babiche,1
@AMT_1969,@bahavandermeer,1
@AMT_1969,@charsnuff,1
@AMT_1969,@fvdemocratie,3
@AMT_1969,@geertdewaal,1
@AMT_1969,@geertwilderspvv,1
@AMT_1969,@groenlinks,3
@AMT_1969,@jndkgrf,4
@AMT_1969,@johan_boogaard,1
@AMT_1969,@m_noordhoek,2
@AMT_1969,@petervanderluik,1
@AMT_1969,@ricknieman,1
@AMT_1969,@rivliv,1
@AMT_1969,@rupanama1,1
@AMT_1969,@swsjoerdsma,1
@AMT_1969,@telegraaf,1
@AMT_1969,@thierrybaudet,3
@AMT_1969,@thierybaudet,1
@AMT_1969,@truusdemierr2,1
@AMT_1969,@wierdduk,2
@HerremaTjeerd,@AlmerePvda,3
@HerremaTjeerd,@HerremaTjeerd,1
@HerremaTjeerd,@Marjoleinihk,1
@HerremaTjeerd,@PvdA,2
@HerremaTjeerd,@estherouwehand,1
@HerremaTjeerd,@henknijboer,1
@AlleenMKB,@AlleenMKB,1
@AlleenMKB,@BiZaTweedeKamer,1
@AlleenMKB,@D66,1
@AlleenMKB,@PepijndeKorte,1
@AlleenMKB,@Vleesnl,1
@AlleenMKB,@mkbnl,1
@AlleenMKB,@piadijkstra,1
@AlleenMKB,@slagerspassie,1
@mariekevellinga,@D66,3
@mariekevellinga,@HielkeBandstra,1
@mariekevellinga,@RTLnieuws,1
@mariekevellinga,@SPnl,1
@Esther_Voet,@ChrisAalberts,1
@Esther_Voet,@ChrisIsErbij,1
@Esther_Voet,@LodewijkA,2
@Esther_Voet,@PvdA,2
@Esther_Voet,@SigridKaag,1
@Esther_Voet,@_NIW_,1
@Esther_Voet,@dijkhoff,1
@Esther_Voet,@gd_ananta,1
@Esther_Voet,@groenlinks,1
@Esther_Voet,@jndkgrf,2
@frenkwiersma,@D66,1
@frenkwiersma,@VVD,1
@frenkwiersma,@cdavandaag,1
@frenkwiersma,@christenunie,1
@frenkwiersma,@roosvonk,1
@JonkersNanno,@100BNers,1
@JonkersNanno,@2tongig,1
@JonkersNanno,@APechtold,20
@JonkersNanno,@Aboujahjah,1
@JonkersNanno,@AdriaanBeenen,3
@JonkersNanno,@AfshinEllian1,1
@JonkersNanno,@AvSchoot,1
@JonkersNanno,@BLIKOPENER333,1
@JonkersNanno,@Bevrijder,1
@JonkersNanno,@BoerLeen,1
@JonkersNanno,@Buijtleefbaar,1
@JonkersNanno,@CDA,1
@JonkersNanno,@D66,12
@JonkersNanno,@DDStandaard,1
@JonkersNanno,@DamndItsGood,1
@JonkersNanno,@DeGroene,2
@JonkersNanno,@DiederikSmit,1
@JonkersNanno,@DrGerritJMulder,1
@JonkersNanno,@EWdeVlieger,1
@JonkersNanno,@EenVandaag,2
@JonkersNanno,@ElisevanZeeland,1
@JonkersNanno,@Else4Weekblad,4
@JonkersNanno,@ErdalBalci9,1
@JonkersNanno,@ErikTiel,1
@JonkersNanno,@FVDamsterdam,3
@JonkersNanno,@GebandvanJoop,1
@JonkersNanno,@GeertJeelof,1
@JonkersNanno,@Hannesz1956,1
@JonkersNanno,@HansAckerNY,2
@JonkersNanno,@HarryPater62,3
@JonkersNanno,@Henbob64,1
@JonkersNanno,@IBeugel,1
@JonkersNanno,@JKralendijk,1
@JonkersNanno,@JoostNiemoller,7
@JonkersNanno,@KajsaOllongren,3
@JonkersNanno,@Lagonda_Blogger,1
@JonkersNanno,@LavieJanRoos,1
@JonkersNanno,@Lion03739528,1
@JonkersNanno,@LodewijkA,3
@JonkersNanno,@Mark_Goedhart,1
@JonkersNanno,@Martinbosma_pvv,1
@JonkersNanno,@MathildevVliet,1
@JonkersNanno,@MerlotVine,1
@JonkersNanno,@MrsvanP,1
@JonkersNanno,@Percolator_HNJ,4
@JonkersNanno,@PerpetualPierre,1
@JonkersNanno,@Prikkel2016,1
